# Catalog of NOx point sources v2.0
# 
# Contact: steffen.beirle@mpic.de
# 
# Covered time range: Jan 2021 to Nov 2021 
# Used datasets:
# - TROPOMI NO2 measurements: https://data-portal.s5p-pal.com/products/no2.html
# - ERA5 wind fields: https://www.ecmwf.int/en/forecasts/datasets/reanalysis-datasets/era5
# - Global power plant database (GPPD): https://datasets.wri.org/dataset/globalpowerplantdatabase
# - World cities database (WCD): https://simplemaps.com/data/world-cities
# 
# Version 2 of the catalog provides a fundamental update compared to version 1.
# Several improvements have been implemented resulting in generally higher and
# more realistic emissions.
# A detailed description of the dataset is to be submitted to ESSD.
# 
# Data:
# Column 1: Rank of NOx point source
# Column 2: Latitude [degree North] of point source
# Column 3: Longitude [degree East] of point source
# Column 4: NOx emissions [kg/s]
# Column 5: NOx emissions error [kg/s]
# Column 6: Number of months (within the considered time range)
#           where significant emissions could be detected.
# Column 7: Combustion power plants above 100 MW within 15 km
#           as listed in GPPD, separated by semicolon.
#           Spelling exactly as in GPPD.
#           No entry if no match to GPPD was found.
#           Primarily based on GPPD v1.3, 
#           but extended by entries from v1.2 if missing in 1.3
#           (labelled as "v1.2")
# Column 8: Cities with more than 100,000 inhabitants within 15 km
#           as listed in WCD, separated by semicolon.
#           Spelling exactly as in WCD.
#           No entry if no match to WCD was found.
rank,lat,lon,E,err,months_significant,power_plants,cities
277,34.7875,48.4875,0.3804,0.0982,7,,Bahār;Hamadān
278,29.4875,60.8125,0.3415,0.0587,11,,Zāhedān
279,35.0125,26.1375,0.3330,0.0617,8,Atherinolakkos,
280,32.3625,15.0875,0.4057,0.0931,11,Misrata,Mişrātah
281,27.8125,112.9125,0.5290,0.1371,6,Xiangtan power station,Xiangtan
282,37.3375,28.0875,0.3697,0.0898,9,Yatağan power station,
283,-18.3875,26.4625,0.3221,0.0847,8,Hwange Coal Power Plant Zimbabwe,
284,5.3625,100.4125,0.2820,0.1558,3,TNB Prai;Prai Power;Gelugor,Butterworth;George Town;Bukit Mertajam
285,35.4625,44.3875,0.4013,0.0814,9,,Kirkuk
286,57.5875,39.7875,0.3529,0.0540,5,Yaroslavl TPP-1,Yaroslavl
287,53.5625,-113.3875,0.3729,0.0518,5,Clover Bar,Edmonton
288,31.1125,118.0125,0.2385,0.0568,5,Tongling Guodian power station,
289,41.7875,126.0125,0.3395,0.0732,3,Erdaojiang power station,Kuaidamao
290,-14.0625,-72.3125,0.3594,0.1536,3,,
291,10.6125,107.0375,0.2530,0.0918,2,Phu My 1;Phu My 21;Phu My 22;Phu My 3;Phu My 4,
292,5.7125,0.0125,0.2442,0.1091,7,Tema,Tema
293,12.9875,74.8625,0.2306,0.0934,5,TANIR BAVI;MANGALORE REFINERY,Mangalore
294,28.7125,53.5375,0.4367,0.1380,10,Jahrom;Jahrom,
295,48.0375,38.2875,0.3965,0.0636,6,Zuevskaya power station,
296,34.2375,132.1875,0.3601,0.0690,5,,Iwakuni
297,36.5125,-89.5625,0.3235,0.0525,9,New Madrid,
298,49.2125,24.6625,0.3134,0.0594,5,Burshtyn power station,
299,31.0625,31.3875,0.2207,0.0465,10,Talkha,Al Manşūrah
300,-15.0125,-71.3875,0.3085,0.1242,3,,
301,51.1625,3.8125,0.2801,0.0407,6,RINGVAART STEG;Zelzate 2 Knippegroen;RODENHUIZE 4,Gent
302,47.5125,34.6125,0.2277,0.0311,6,Zaporizhia power station,
303,37.4875,61.8375,0.3274,0.0477,11,Mary Thermal Power Plant Turkmenistan,Mary
304,43.6625,94.9875,0.3882,0.0595,10,Xinjiang Guanghui power station,
305,54.1875,87.1125,0.4090,0.0952,3,,
306,43.0625,141.3125,0.2808,0.0520,3,,Sapporo
307,27.2375,60.5125,0.3440,0.0793,11,Iranshahr GT,
308,21.6875,83.8625,0.3569,0.1126,5,I.B.VALLEY;IND BARATH TPP,
309,14.6625,-17.0125,0.3194,0.0613,11,,
310,33.5625,118.9625,0.2654,0.0486,4,Huaneng Huaiyin power station;Huai'an - Guoxin Coal,Huaiyin
311,54.9125,69.1875,0.2744,0.0366,6,Petropavlovsk-2 power station,Petropavl
312,50.2875,127.4875,0.3489,0.0533,5,,Heihe;Blagoveshchensk
313,54.5875,39.7375,0.2800,0.0629,5,Novo-Ryazan Thermal Power Station,Ryazan
314,21.0625,110.4875,0.3100,0.0790,6,Baosteel Zhanjiang power station,
315,41.5375,120.3375,0.3516,0.0617,6,Chaoyang Yanshanhu power station,Chaoyang
316,26.4875,119.6875,0.2871,0.0807,2,Fuzhou Kemen power station;Huaneng Luoyuan power station,
317,39.1125,-84.7875,0.2957,0.0465,7,Lawrenceburg Power  LLC;Miami Fort,
318,-18.9125,47.5375,0.3941,0.1726,7,,Antananarivo
319,51.5875,45.9625,0.2882,0.0492,6,Saratov HPP-2,Saratov
320,24.2625,113.4125,0.1576,0.0505,1,,Yingcheng
321,-32.7875,-71.3875,0.3211,0.1325,9,VENTANAS;QUINTERO;NUEVA VENTANAS;CAMPICHE,
322,37.0125,126.3875,0.2899,0.0515,7,Dangjin;Daesan Works,
323,21.5125,109.5125,0.3031,0.0684,7,Beihai Bebuwan power station,
324,24.9625,34.6875,0.3499,0.0828,11,,
325,29.9875,-90.4125,0.2446,0.0532,6,Little Gypsy;St. Charles Power Station (LA);Waterford 1 & 2;Taft Cogeneration Facility;Dow St Charles Operations,
326,22.0875,76.5375,0.2576,0.0730,8,Shri Singaji MALWA TPP,
327,52.2625,104.2125,0.3321,0.0947,5,Novo-Irkustsk,Irkutsk
328,24.5625,81.0125,0.2788,0.0757,7,,
329,26.0125,117.3375,0.2544,0.0973,3,Yongan power station,Yong’an
330,22.3625,73.1375,0.2996,0.0831,10,G.I.P.C.L. GT,Vadodara
331,35.7875,-0.2375,0.2796,0.0897,9,Marsat;Kahrama IPP;Marsat TG,
332,56.8875,62.0375,0.3040,0.0587,2,,
333,-20.3125,-45.5875,0.3617,0.1159,5,,
334,-22.5125,-44.1125,0.3042,0.0956,3,,Volta Redonda;Barra Mansa
335,24.6875,73.0125,0.2948,0.0810,9,,
336,15.4625,45.3375,0.2538,0.0860,11,,
337,23.6375,86.6625,0.4076,0.1255,6,RAGHUNATHPUR TPP PH-I,
338,43.9875,115.9875,0.3055,0.1084,9,Inner Mongolia Xilin power station,
339,41.2875,119.3875,0.2529,0.0564,7,,Lingyuan
340,31.6625,6.0625,0.3008,0.0488,11,Hassi Messoud;Hassi Messoud Nord 2,
341,53.6125,-0.2125,0.2948,0.0507,5,South Humber Bank;Saltend;Killingholme,
342,23.7875,85.8875,0.3294,0.0922,7,TENUGHAT;BOKARO B,
343,30.3875,114.8875,0.2164,0.0761,4,,Huanggang;Ezhou
344,21.2125,73.5625,0.2848,0.0972,7,UKAI_Coal,
345,31.8875,47.1625,0.3386,0.0467,11,,Al ‘Amārah
346,43.1375,131.8875,0.2825,0.0503,5,Vladivostok CHPP;Vladivostok-2 power station,Vladivostok
347,18.8125,-99.1875,0.3200,0.1454,5,,Cuernavaca;Jiutepec
348,15.0375,78.0125,0.2383,0.0744,6,,Tādpatri
349,32.9125,117.4875,0.1961,0.0463,7,,Bengbu
350,12.0125,8.5375,0.3235,0.1005,10,,Kano
351,31.2625,74.1875,0.3103,0.0790,7,Southern Electric Power Company;Kohinoor Energy Limited;Japan Power Company Lahore,
352,43.3625,5.3875,0.3071,0.0596,10,PROVENCE 5,Marseille
353,44.7375,37.8125,0.2998,0.0519,5,,Novorossiysk
354,40.3375,109.9875,0.2596,0.1212,7,Dalate power station;Shenhua Yili power station,
355,-17.8375,31.0375,0.3634,0.1046,8,,Harare
356,53.7125,91.3375,0.2662,0.0513,6,,Abakan
357,52.0625,113.3375,0.2456,0.0495,2,Chita CHPP-1,Chita
358,20.9625,86.0375,0.2651,0.0842,7,,
359,30.4875,-91.1875,0.2928,0.0619,6,Louisiana 1;Louisiana 2;Formosa Plastics,Baton Rouge
360,33.1125,-109.3875,0.2875,0.0583,9,,
361,33.7375,59.1375,0.2963,0.0618,10,,
362,44.6875,89.0875,0.2911,0.0675,9,East Hope Metals Wucaiwan power station;Henglian Wucaiwan power station;Shenhua Zhundong Wucaiwan power station,
363,28.4875,76.3625,0.3126,0.0672,9,INDRA GANDHI STPP;MAHATMA GANDHI TPP,
364,0.1625,117.4875,0.0553,0.0376,0,,Bontang
365,48.4625,35.0625,0.2529,0.0388,6,Prydniprovska power station,Dnipro
366,9.5875,106.5125,0.2666,0.0730,5,Duyen Hai 1;Duyen Hai 3,
367,21.8875,-102.2875,0.2951,0.0881,6,,Aguascalientes
368,50.8375,6.3375,0.2334,0.0471,4,Weisweiler power station,
369,18.9375,105.3375,0.3592,0.1035,3,,
370,20.2625,86.6125,0.2574,0.0783,8,,
371,18.0875,-94.3625,0.3005,0.0906,10,Pemex-Petroquímica  Complejo Petroquímico Morelos;Pemex-Petroquímica  Complejo Petroquímico Cangrejera,Coatzacoalcos
372,24.6875,113.6625,0.2015,0.0605,3,Guangdong Shaoguan power station;Dabu Coal,Shaoguan
373,24.7625,54.6875,0.3564,0.0743,11,TAPCO;Taweelah A1;Taweelah A2,
374,53.4125,55.8875,0.2568,0.0402,6,Salavatskaya TPP,Salavat
375,24.2125,80.7875,0.2552,0.0855,9,,Sannai
376,35.4875,140.0125,0.3465,0.0805,3,Sodegaura;Anegasaki;Chiba;Goi;Chiba Kawatetsu,Ichihara
377,29.2375,117.1875,0.3226,0.1051,4,Jingdezhen power station,Jingdezhen
378,39.0125,125.7125,0.2360,0.0413,6,East Pyongyang power station;Pyongyang power station,Pyongyang
379,-38.1875,146.3375,0.2858,0.0844,3,Hazelwood;Yallourn;Jeeralang B;Jeeralang A;Energy Brix,
380,22.7625,114.6125,0.2455,0.0627,5,Huizhou LNG Gas;Guangdong Huizhou;Huizhou Cogen power station,
381,57.9125,60.0375,0.2720,0.0458,5,CHP Plant of OAO EVRAZ NTMK,Nizhniy Tagil
382,22.2125,84.8625,0.2580,0.0891,4,,Raurkela
383,26.7875,119.7375,0.3473,0.1193,4,Datang Ningde power station,
384,37.4625,116.2375,0.2842,0.0452,8,Huaneng Dezhou power station;Shandong Hualu Hengsheng power station,Dezhou
385,22.4625,88.1375,0.2744,0.0723,6,BUDGE BUDGE,Uluberiya
386,53.2375,50.2375,0.2762,0.0502,6,Samara TPP;Bezymyanskaya CHP,Samara
387,9.9875,76.3875,0.1443,0.0609,2,BSES Kerala CCGT,Kochi
388,49.0875,-103.0125,0.2826,0.0390,8,Boundary Dam;Shand,
389,-12.6625,-38.3125,0.3856,0.1052,6,Camaçari;Muricy (Antiga Camaçari Muricy I);Arembepe (Antiga Camaçari Pólo de Apoio I);Rômulo Almeida Unidade I (Antiga Usina de Cogeração Camaçari - FAFEN Energia);Camaçari;Bahia Pulp (Antiga Bacell),Camaçari
390,-20.5375,-43.7625,0.2857,0.1268,4,Açominas,Conselheiro Lafaiete
391,40.5375,17.1875,0.2871,0.0448,10,,Taranto
392,30.7125,33.8375,0.2528,0.0505,10,,
393,21.1375,-101.6875,0.2693,0.0799,6,,León de los Aldama
394,29.8125,115.5625,0.3240,0.0958,3,,Wuxue
395,28.9625,-13.5125,0.2209,0.0459,9,PUNTA GRANDE 19 DIESEL 11,
396,49.9875,82.6125,0.2677,0.0668,7,Ust-Kamenogorsk TETS power station,Öskemen
397,36.9375,54.8875,0.5523,0.2246,3,Aliabad Power Plant,
398,-34.8625,-56.2125,0.3546,0.0928,10,CTR,Montevideo
399,50.8375,4.3875,0.2016,0.0371,2,DROGENBOS TGV,Brussels;Anderlecht
400,17.3125,73.2125,0.1958,0.0622,8,JSW RATNAGIRI TPP,
401,38.3625,36.9875,0.3714,0.1436,9,Afşin Elbistan Termik Santrali,
402,47.1875,37.5625,0.2718,0.0481,8,,Mariupol
403,13.4375,101.0375,0.2110,0.0694,4,Bang Pakong;Amata B Grimm,
404,-25.2125,-49.3125,0.3141,0.0836,3,,Colombo;Almirante Tamandaré
405,-36.9875,-60.2625,0.2561,0.0434,8,,
406,51.8375,14.4625,0.1750,0.0333,3,Janschwalde power station,
407,-34.8875,-57.9625,0.2916,0.0512,4,CT ENSENADA DE BARRAGAN;LA PLATA COGENERACION,La Plata
408,33.2625,131.6375,0.2925,0.0645,4,Shin Oita;Oita Thermal Power Plant;Oita IPP power station,Ōita;Beppu
409,24.3875,102.4625,0.1964,0.0465,4,,Yuxi
410,32.3125,-64.7875,0.2227,0.0602,6,,
411,43.2375,-79.8375,0.2753,0.0508,5,,Hamilton;Burlington
412,25.1875,81.6625,0.2908,0.0727,8,PRYAGRAJ (BARA) TPP,
413,-1.4375,36.9625,0.3013,0.1494,5,,
414,22.9875,-82.7625,0.2472,0.0663,5,Máximo Gómez (Mariel),
415,42.7875,-82.4875,0.2985,0.0489,7,Belle River;St Clair;Greenfield Energy Centre;St. Clair;Dean,
416,49.9875,36.2875,0.2874,0.0488,5,Karkov CHP-5,Kharkiv
417,-22.0875,-70.1875,0.2988,0.1444,7,TERMOELECTRICA TOCOPILLA (U12);TERMOELECTRICA NORGENER (NTO2),
418,42.1375,25.9875,0.3006,0.0547,9,Maritsa Itzok-3 power station;AES Galabovo;Brikel power station,
419,39.7125,-79.9375,0.2131,0.0469,3,FirstEnergy Fort Martin Power Station;Longview Power Plant,
420,13.1375,-59.6875,0.2439,0.0723,5,,Bridgetown
421,18.3875,79.8375,0.2264,0.0781,5,KAKATIYA TPP,
422,25.0375,-77.3625,0.1959,0.0636,8,,Nassau
423,51.6625,21.4625,0.2068,0.0433,3,Kozienice;Kozienice;Kozienice II,
424,46.6125,131.0625,0.1905,0.0464,3,Datang Shuangyashan power station,Shuangyashan
425,44.8125,118.4375,0.2870,0.1072,7,,
426,35.5625,45.4125,0.3014,0.0733,5,,As Sulaymānīyah
427,31.0375,46.2125,0.3227,0.0472,10,,An Nāşirīyah
428,16.1125,32.6875,0.2243,0.0526,11,El Jaili,
429,13.4625,144.6875,0.2469,0.0664,5,Cabras 1;Piti 8 (MEC),Maina
430,36.9625,42.7875,0.2712,0.0741,8,Duhok,
431,36.7125,5.8875,0.2287,0.0661,8,Jijel,
432,38.4875,65.6375,0.2557,0.0497,9,Talimardjan,
433,23.8375,53.6375,0.2655,0.0521,11,,
434,43.5125,-5.7375,0.2399,0.0676,5,ABONO 2,Gijón
435,44.7875,20.4625,0.2330,0.0430,6,,Belgrade;Zemun
436,21.6875,110.9125,0.2794,0.0767,2,Maoming - Ruineng Coal,Maoming
437,20.3875,45.2125,0.2621,0.0476,11,,
438,54.1875,37.6375,0.2652,0.0509,4,,Tula
439,24.0625,32.9125,0.0600,0.0132,4,,Aswān
440,30.3125,112.3125,0.3038,0.0766,4,Guodian Changyuan Jingzhou power station,Longzhou
441,32.3125,70.7625,0.3115,0.1073,4,,
442,24.4875,54.3875,0.2673,0.0562,11,APC UAN,Abu Dhabi
443,13.4125,45.3125,0.2788,0.1164,7,,
444,50.3125,57.1625,0.2769,0.0339,7,,Aqtöbe
445,-27.7375,22.9875,0.2445,0.1098,8,,
446,41.8125,140.6375,0.2152,0.0463,2,,Hakodate
447,17.3125,77.4625,0.2478,0.0892,7,,
448,56.4875,84.9875,0.2473,0.0577,3,Tomsk GRES-2,Tomsk
449,48.4625,38.2125,0.2138,0.0368,5,Vuglegirska power station,
450,46.4375,-87.6625,0.2989,0.0774,5,F.D. Kuester Generating Station,
451,28.4875,-16.2375,0.2796,0.0654,10,,Santa Cruz;La Laguna
452,46.7875,130.3125,0.2407,0.0414,6,Jiamusi-2 power station;Jiamusi Zhongheng Cogen power station,Jiamusi
453,46.4875,134.2875,0.2628,0.0468,4,Primorskaya TPP,
454,21.7375,73.0125,0.2572,0.0717,8,PAGUTHAN;GANDHAR GT,Bharūch
455,-15.4125,28.2875,0.2896,0.1193,7,,Lusaka
456,51.4375,14.5625,0.1973,0.0451,2,Boxberg power station,
457,27.8125,79.9375,0.2806,0.0610,8,ROSA TPP PH - 1,Shāhjānpur
458,38.9375,-82.1125,0.2240,0.0477,5,Gavin Power  LLC;Kyger Creek,
459,26.5875,82.6125,0.3290,0.0811,6,TANDA,
460,4.9375,114.9125,0.2874,0.1406,2,Gadong 2 Power Plant Brunei Darussalam;Berakas CCGT Power Plant Brunei,
461,24.7125,84.0875,0.3312,0.0898,6,NABI NAGAR TPP,
462,40.1625,31.7375,0.1545,0.1039,3,Çayırhan power station,
463,56.8375,53.2125,0.2796,0.0523,7,Izhevsk HPP-1;Izhevsk CHP Plant-1,Izhevsk
464,33.4125,133.2875,0.1991,0.0469,3,,
465,-15.5875,-47.8625,0.2440,0.0845,4,,
466,32.1125,-81.1375,0.2205,0.0488,5,International Paper Savanna Mill,Savannah
467,48.7125,29.2125,0.1940,0.0415,5,Ladyzhyn power station,
468,50.6125,36.5875,0.2696,0.0647,5,,Belgorod
469,32.1375,36.1375,0.2753,0.0705,9,Samra CCGT Power Plant Jordan;Hussein Thermal Power Plant Jordan,Az Zarqā’
470,23.0625,81.7875,0.2285,0.0728,8,ANUPUR TPP;ANUPPUR,
471,40.4125,21.9375,0.1511,0.0455,5,Agios Dimitrios power station;Kardia power station,
472,33.8375,36.6625,0.1446,0.0534,4,Al Nasryeh (Nasserieh) OCGT Power Plant Syria,
473,-27.9625,151.2875,0.2333,0.0582,6,Millmerran,
474,54.5625,-1.2625,0.2296,0.0408,2,,Middlesbrough
475,35.1375,48.8375,0.2543,0.0422,8,,
476,30.9125,75.8625,0.2647,0.0606,9,,Ludhiāna
477,50.9125,-1.3875,0.1913,0.0410,2,Marchwood,Southampton
478,37.3625,97.3875,0.2377,0.0622,10,,
479,22.0625,88.1125,0.2388,0.0606,7,HALDIA;INDIA POWER TPP(HALDIA  HIRANMAYE ),Haldia
480,30.2125,47.8375,0.2488,0.0480,9,Shatt Al-Basra;Khor Al Zubayr,
481,51.8125,55.1125,0.2320,0.0354,7,Sakmarskaya TPP,Orenburg
482,14.1625,-16.0375,0.2215,0.0569,10,,Kaolack
483,-33.3375,116.2375,0.2195,0.0497,1,Muja D;Collie (Bluewaters);Muja C;Collie A,
484,35.2125,35.9375,0.2472,0.0611,9,Banias Thermal Power Plant Syria,
485,30.2125,115.1375,0.1115,0.0672,1,Huadian Xisaishan power station;Huangshi power station,Huangshi
486,27.5875,21.6125,0.1538,0.0312,9,,
487,56.0375,90.3375,0.2341,0.0490,3,NAZAROVO GRES,
488,53.7375,-1.0125,0.1672,0.0434,2,Drax;Eggborough,
489,53.6625,55.9625,0.2311,0.0514,6,Sterlitamakskaya TPP;Novo-Sterlitamak TPP,Sterlitamak
490,50.3375,19.3125,0.1711,0.0594,3,Łagisza;EC Nowa,Sosnowiec;Dąbrowa Górnicza
491,34.1625,131.2125,0.2252,0.0672,3,,
492,9.5125,-13.7125,0.1518,0.0715,6,,Conakry
493,30.1125,-90.9125,0.2353,0.0533,4,,
494,30.2875,31.7375,0.3118,0.0670,11,,
495,58.6125,31.2375,0.2388,0.0570,3,Novgorod CHPP,Velikiy Novgorod
496,23.0875,114.4625,0.1932,0.0520,3,Fengda Gas,Huizhou
497,-38.7625,-62.2875,0.2152,0.0349,9,CENTRAL BAHIA BLANCA (PIEDRA BUENA) SA,Bahía Blanca
498,56.2375,54.5875,0.2756,0.0472,5,Karmanovskaya TPP,
499,-33.3625,-60.1625,0.2788,0.0485,10,SAN NICOLAS;TENARIS SIDERCA CETE II,San Nicolás de los Arroyos
500,32.8875,-79.9625,0.2133,0.0438,7,Williams;Hagood,Charleston;North Charleston
501,50.0125,20.9125,0.2358,0.0554,4,,Tarnów
502,23.0375,112.0125,0.1812,0.0615,2,Bohe Coal;Yunfu power station;Yuelian Coal,Yunfu
503,20.3625,-99.6875,0.2230,0.1023,7,,
504,47.9875,37.2125,0.1540,0.0271,3,Kurakhov power station,
505,49.0625,-105.4875,0.2693,0.0294,8,Poplar River,
506,53.4375,34.4125,0.2401,0.0614,2,,
507,4.4375,7.1375,0.2218,0.1265,2,,
508,28.4625,-13.8625,0.2384,0.0445,11,,
509,21.1875,79.3875,0.2621,0.0839,4,MOUDA STPS,
510,-32.9375,-60.6875,0.2262,0.0440,6,SORRENTO,Rosario
511,-29.5875,30.3625,0.2231,0.0703,8,,Pietermaritzburg
512,-13.0125,28.6875,0.1195,0.0647,3,,Ndola
513,38.0625,-85.9125,0.1892,0.0374,4,Mill Creek (KY);Cane Run,
514,41.1875,-95.8375,0.2718,0.0397,8,Walter Scott Jr Energy Center;Sarpy County;Jones Street,
515,45.8875,-106.6125,0.1980,0.0394,7,Colstrip,
516,29.0875,-110.9875,0.2450,0.0691,9,Fuerza y Energía de Hermosillo,Hermosillo
517,49.8125,18.2875,0.2213,0.0432,4,Trebovice power station,Ostrava
518,37.4375,46.0125,0.2435,0.0866,8,Sahand,
519,53.3875,-1.4125,0.2471,0.0411,3,,Sheffield;Rotherham
520,20.8375,70.7125,0.2092,0.0530,7,,
521,20.2625,78.9875,0.3097,0.1039,7,GMR WARORA TPP;WARDHA WARORA(Sai Wardha Power),
522,30.9375,41.0625,0.2367,0.0545,11,ARAR,
523,37.4625,113.6375,0.1515,0.0859,3,,
524,49.3875,32.0625,0.1708,0.0344,5,Cherkasy power station,Cherkasy
525,56.9375,24.1375,0.2339,0.0413,5,Riga Tec 2;RTEC1,Riga
526,43.3125,-3.0625,0.1756,0.0395,3,CT SANTURCE 2;SANTURCE  GRUPO 4,Bilbao;San Vicente de Baracaldo
527,29.2375,119.5875,0.1584,0.0677,1,Lanxi power station,Lanxi
528,-22.2125,148.1625,0.2003,0.0457,6,,
529,13.8875,121.7375,0.2389,0.0766,5,Pagbilao power station,Lucena
530,51.2875,106.4625,0.1988,0.0427,2,Gusinoozyorskaya,
531,53.6375,87.9125,0.2318,0.0559,3,,
532,50.6125,13.7875,0.1543,0.0586,0,Ledvice power station;Trmice,
533,49.5125,72.8125,0.2033,0.0337,7,,
534,27.6375,113.9125,0.2814,0.0897,2,Huaneng Anyuan power station,Pingxiang
535,32.7625,12.6625,0.2013,0.0464,6,Az Zawiyah;Double Corner Power Station 1,Az Zāwīyah
536,4.1875,73.5125,0.1949,0.0679,6,,Male
537,31.2375,37.4375,0.1456,0.0364,9,AL-QURAYYAT,
538,13.2875,37.3875,0.1792,0.1057,2,,
539,-1.0125,-80.6875,0.1844,0.1354,1,,Manta
540,36.2125,37.1375,0.2311,0.0594,10,,Aleppo
541,19.3125,-81.3625,0.1815,0.0420,7,,
542,43.4375,4.8875,0.2304,0.0550,10,MARTIGUES PONTEAU;COMBIGOLFE,
543,48.7375,44.5125,0.2445,0.0348,9,,Volgograd
544,52.4875,4.6125,0.2107,0.0564,4,Ijmond,Haarlem;Zaanstad
545,8.0625,79.7375,0.2172,0.0556,4,Lakvijaya,
546,51.0875,16.9875,0.2017,0.0487,4,EC Wrocław;EC Czechnica,Wrocław
547,37.1625,-88.7875,0.2154,0.0435,6,Shawnee;Joppa Steam;MEPI GT Facility,
548,-3.5625,-38.8875,0.3142,0.0692,8,Porto do Pecém II;Fortaleza;Termoceará,
549,-17.7625,-63.1375,0.2320,0.0612,6,Guaracachi CCGT Power Plant Bolivia,Santa Cruz
550,25.6875,49.5125,0.2025,0.0314,11,SHEDGUM;SHEDGUM CO-GENERATION GAS PLANT,
551,-8.0625,-34.9125,0.1670,0.0474,4,,Recife;Olinda;Paulista;Camarajibe;São Lourenço da Mata
552,35.0625,117.1375,0.1913,0.0462,2,Tengzhou Xinyuan power station,Chengtangcun
553,24.7625,76.7375,0.2276,0.0680,8,KAWAI TPP,
554,35.5375,116.7625,0.2300,0.0450,3,Taiyang Mill power station,
555,18.7625,82.9375,0.2077,0.0821,3,,
556,53.2125,45.0125,0.2157,0.0422,5,Penza TPP-1,Penza
557,6.2875,80.8625,0.1494,0.0597,1,,
558,32.2625,-94.5625,0.1949,0.0437,5,Martin Lake;Knox Lee,
559,-19.4875,-42.5375,0.2206,0.0912,4,,Ipatinga;Coronel Fabriciano
560,19.4125,-92.0375,0.1603,0.0363,8,,
561,37.2125,15.1125,0.2496,0.0466,7,PRIOLO C.LE;ISAB ENERGY;CTE NUCE NORD;AUGUSTA C.LE,
562,-26.6375,30.1125,0.1790,0.0673,3,Camden power station,
563,29.2875,120.1375,0.2216,0.1076,3,,Yiwu;Dongyang
564,35.7875,114.9875,0.2379,0.0482,3,Puyang Pangking power station,Puyang;Puyang Chengguanzhen
565,41.8125,123.9875,0.1314,0.0984,0,Liaoning-3 power station;Fushun CPI power station;Liaoning-2 power station;CNPC Fushun Petrochemical power station,Fushun
566,48.4875,44.6375,0.2227,0.0294,7,Volgogradskaya CHPP-2;Volgogradskaya CHPP-3,
567,54.6875,20.5875,0.2366,0.0492,5,Kaliningradskaya,Kaliningrad
568,19.2875,41.7375,0.2409,0.0866,10,,
569,47.5375,-92.6125,0.1876,0.0413,2,,
570,43.3375,125.9125,0.1554,0.0346,3,,
571,40.5125,141.4625,0.1803,0.0436,1,Hachinohe Taiheiyo,Hachinohe
572,46.4625,30.7125,0.2018,0.0448,5,,Odesa
573,-7.1875,-34.9625,0.3804,0.0986,6,Termonordeste,João Pessoa;Santa Rita
574,4.6375,114.4875,0.2067,0.1197,2,Lumut Cogen Power Station Brunei,
575,17.5625,75.9875,0.3156,0.1098,5,,Solāpur
576,-8.3625,-35.0375,0.3792,0.1044,8,Termopernambuco;Suape II,Santo Agostinho
577,32.2375,44.2625,0.2584,0.0825,7,,
578,2.2625,102.4125,0.2175,0.1040,3,,
579,54.2375,38.8875,0.2755,0.0480,5,,
580,30.3375,70.5125,0.1677,0.0614,7,,
581,22.4875,-100.3875,0.2089,0.0669,9,,
582,38.1125,13.2875,0.1969,0.0385,8,,Palermo
583,39.5375,-112.5875,0.2616,0.0479,8,Intermountain Power Project,
584,20.9375,71.4375,0.0900,0.0390,3,PIPAVAV CCCP,
585,47.0875,51.9125,0.2134,0.0306,9,Atyrau,Atyraū
586,-32.5875,-60.7875,0.2179,0.0364,6,CENTRAL TERMOELECTRICA TIMBUES;VUELTA DE OBLIGADO,
587,25.5875,-99.9375,0.2235,0.0605,8,,
588,54.0875,38.1875,0.2047,0.0435,3,Novomoskovsk SDPS,Novomoskovsk
589,27.1625,49.1625,0.1914,0.0278,11,Khursaniyah,
590,54.6875,25.2375,0.1862,0.0427,3,Vilnius TE-3 CHP Power Plant Lithuania,Vilnius
591,44.1125,42.0125,0.2113,0.0449,5,,Cherkessk
592,38.1375,-90.2625,0.2034,0.0355,7,Rush Island,
593,30.5125,31.1875,0.1921,0.0350,10,Banha,Banhā
594,24.0375,102.1625,0.2638,0.0767,4,,
595,39.1125,116.6875,0.1630,0.0345,4,,
596,42.2625,26.1375,0.1783,0.0341,6,Maritsa Itzok-2 power station;TOPLO RUSE,
597,26.1875,85.3125,0.2127,0.0577,6,MUZAFFARPUR,Muzaffarpur
598,37.9125,-87.3375,0.2012,0.0367,6,Warrick;F B Culley,
599,43.6125,51.2875,0.2236,0.0333,11,,Aqtaū;Mangghystaū
600,16.7375,43.0375,0.1784,0.0864,7,,
601,18.6875,73.0375,0.2116,0.0865,4,,
602,32.6125,110.7625,0.2302,0.0542,3,Dongfeng Captive power station,Shiyan
603,13.4125,80.1125,0.1991,0.0703,6,,
604,18.9125,76.5625,0.2165,0.0761,6,PARLI,
605,44.8125,126.4875,0.1751,0.0385,3,,Yushu
606,55.7125,52.4625,0.2433,0.0451,7,Naberezhnye Chelny Thermal Power Plant,Naberezhnyye Chelny
607,26.5625,12.6875,0.3037,0.0655,11,,
608,23.2375,72.6625,0.2771,0.0733,6,,Ghāndīnagar
609,29.3625,119.0375,0.2948,0.0769,2,,
610,30.4375,70.9875,0.1955,0.0495,7,,Kot Addu
611,40.4625,-107.5875,0.1807,0.0828,5,Craig (CO),
